year,province,avg_temperature,avg_humidity,total_precipitation,total_rainfall,total_et0,avg_soil_moisture_0_to_7cm,avg_soil_moisture_7_to_28cm,avg_soil_moisture_28_to_100cm,avg_soil_moisture,city_count,total_hourly_records
2024,Bengkulu,25.83549408014572,86.8700364298725,3477.7599999999998,3477.7599999999998,1350.092,0.3780635701275045,0.3771190118397086,0.37957827868852456,0.3782536202185792,5,43920
2024,DI Yogyakarta,25.78541666666667,83.62345173041895,2624.9199999999996,2624.9199999999996,1440.52,0.272964412568306,0.2624157559198543,0.25760799180327865,0.264329386763813,5,43920
2024,DKI Jakarta,27.505881147540983,80.26969489981785,2582.16,2582.16,1536.096,0.3962580259562842,0.3951888376593807,0.4014686930783242,0.3976385188979964,5,43920
2024,Gorontalo,26.80236111111111,84.8358378870674,2527.52,2527.52,1439.742,0.38326124772313297,0.38227044626593804,0.38262506830601095,0.3827189207650273,5,43920
2024,Jambi,25.758319672131147,86.7731102003643,3388.72,3388.72,1374.0439999999999,0.4015729963570127,0.4017549863387978,0.4015503870673952,0.40162612325440195,5,43920
2024,Jawa Barat,26.027688979963568,79.45047814207649,2334.96,2334.96,1524.58,0.3389254781420765,0.33637745901639343,0.33686165755919856,0.33738819823922284,5,43920
2024,Jawa Tengah,27.257488615664847,79.38121584699454,2297.9199999999996,2297.9199999999996,1606.042,0.3360427595628416,0.3341171903460838,0.33454464936247724,0.33490153309046755,5,43920
2024,Jawa Timur,27.37672131147541,77.98076047358833,2495.48,2495.48,1627.238,0.3363592896174864,0.33512647996357015,0.33923438069216755,0.33690671675774136,5,43920
2024,Kalimantan Barat,26.36457422586521,89.19100637522769,3904.5399999999995,3904.5399999999995,1271.088,0.3677150500910747,0.3692366803278689,0.36833959471766853,0.368430441712204,5,43920
2024,Kalimantan Selatan,26.611693989071036,86.41338797814208,3805.6400000000003,3805.6400000000003,1349.586,0.44287449908925314,0.44501468579234976,0.44269537795992714,0.4435281876138434,5,43920
2024,Kalimantan Tengah,26.805216302367946,86.88688524590164,3991.5800000000004,3991.5800000000004,1361.234,0.36856259107468126,0.3678733151183971,0.3591051684881603,0.3651803582270795,5,43920
2024,Kalimantan Timur,26.616425318761383,87.94758652094717,3501.78,3501.78,1358.928,0.4019635701275046,0.40206072404371584,0.40188319672131145,0.40196916363084395,5,43920
2024,Kalimantan Utara,26.428936703096536,88.50341530054645,4520.5,4520.5,1338.368,0.42759127959927146,0.42979257741347904,0.43141591530054646,0.4295999241044323,5,43920
2024,Kepulauan Bangka Belitung,27.35663023679417,83.72178961748634,2758.7799999999997,2758.7799999999997,1428.026,0.322001912568306,0.3187153233151184,0.3134290072859745,0.31804874772313296,5,43920
2024,Kepulauan Riau,27.16954918032787,81.27411202185792,2389.98,2389.98,1516.566,0.2955401183970856,0.29908021402550095,0.29394820127504556,0.296189511232544,5,43920
2024,Lampung,26.956070127504553,83.9372723132969,3214.0,3214.0,1440.578,0.4271369307832423,0.42713353825136613,0.4299993852459016,0.42808995142683665,5,43920
2024,Maluku,26.688779599271403,84.40059198542805,2698.32,2698.32,1410.26,0.31958952641165755,0.31767126593806927,0.3125257285974499,0.3165955069823922,5,43920
2024,Maluku Utara,26.77354508196721,86.22527322404372,3234.2599999999998,3234.2599999999998,1408.708,0.3860329462659381,0.382137568306011,0.38047800546448085,0.3828828400121433,5,43920
2024,Nusa Tenggara Barat,26.799141621129326,80.26427595628415,1914.1200000000001,1914.1200000000001,1553.562,0.3341193306010929,0.33628761384335154,0.3399076958105646,0.3367715467516697,5,43920
2024,Nusa Tenggara Timur,24.374344262295082,79.16912568306012,1671.58,1671.58,1563.456,0.27362046903460835,0.2701488843351548,0.2664723588342441,0.27008057073466907,5,43920
2024,Papua,26.48161202185792,89.14448998178507,4329.34,4329.34,1298.846,0.4514285519125683,0.45318913934426225,0.4493241803278688,0.4513139571948998,5,43920
2024,Papua Barat,26.28216302367942,87.65521402550091,3392.9199999999996,3392.9199999999996,1325.8,0.42694984061930785,0.4277370901639344,0.42562147085610197,0.42676946721311476,5,43920
2024,Papua Barat Daya,24.941876138433514,90.9757058287796,5296.2,5296.2,1274.5720000000001,0.42062741347905286,0.42310052367941714,0.4220833333333333,0.42193709016393444,5,43920
2024,Papua Pegunungan,20.15561247723133,88.03524590163934,5048.08,5048.08,1244.71,0.42874897540983603,0.43044330601092895,0.43017040072859747,0.4297875607164542,5,43920
2024,Papua Selatan,26.45114697176685,86.85669968123861,3739.0,3739.0,1302.26,0.4818504952185792,0.4840408982240437,0.483374231557377,0.4830885416666667,4,35136
2024,Papua Tengah,21.438189890710383,90.16459471766849,4371.88,4371.88,1170.852,0.40900159380692164,0.41168954918032785,0.4106321493624773,0.4104410974499089,5,43920
2024,Riau,26.544419398907102,88.30341530054645,3898.16,3898.16,1332.836,0.41231525500910743,0.41521106557377047,0.41379182604735887,0.4137727155434122,5,43920
2024,Sulawesi Barat,25.67039617486339,84.95787795992715,2631.12,2631.12,1421.624,0.3866130009107468,0.38305211748633883,0.3784856785063752,0.3827169323011536,5,43920
2024,Sulawesi Selatan,27.41013433515483,80.100956284153,2342.88,2342.88,1583.484,0.37426746357012747,0.3712216530054645,0.36555858378870676,0.3703492334547662,5,43920
2024,Sulawesi Tengah,26.890619307832424,84.11730418943533,2389.44,2389.44,1439.8319999999999,0.3969551912568306,0.3944018442622951,0.38842707194899817,0.39326136915604126,5,43920
2024,Sulawesi Tenggara,26.349845173041892,85.31147540983606,2721.2400000000002,2721.2400000000002,1453.18,0.3533393442622951,0.3499597905282331,0.3485473360655738,0.35061549028536737,5,43920
2024,Sulawesi Utara,25.81223588342441,86.06983151183971,2916.3,2916.3,1413.228,0.36540565232240435,0.3674399476320583,0.3659836634790528,0.3662764211445052,5,43920
2024,Sumatera Barat,24.05462431693989,88.87217668488161,4216.8,4216.8,1252.016,0.41236914845173045,0.41525036429872497,0.4085779599271403,0.4120658242258652,5,43920
2024,Sumatera Selatan,26.969153005464484,84.50669398907104,3503.9800000000005,3503.9800000000005,1408.188,0.4338434653916211,0.4358949681238616,0.4342420081967213,0.4346601472374013,5,43920
2024,Sumatera Utara,25.16785063752277,89.66145264116577,3885.2200000000003,3885.2200000000003,1285.548,0.42154171220400727,0.4231881375227687,0.4217943078324226,0.42217471918639954,5,43920
